id_strage,titolo_strage,grande_strage,localita,geolocalizzazione,id_comune,datainizio,datafine,vittimetot,vittimeutot,vittimeubambini,vittimeuragazzi,vittimeuadulti,vittimeuanziani,vittimeusenzainfo,vittimedtot,vittimedbambine,vittimedragazze,vittimedadulte,vittimedanziane,vittimedsenzainfo,vittimeignote,matrice_strage,uccisioni,id_regione,regione,lat,lng
1147,"Ponterotto, Conca della Campania, 1/11/1943",0.0,Ponterotto,Ponterotto,5044,1943-11-01,1943-11-01,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.3337398,13.9906078
1148,"Pitiano, Conca della Campania, 1/11/1943",0.0,Pitiano,Pitiano,5044,1943-11-01,1943-11-01,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.3337398,13.9906078
1149,"Piantoli, Conca della Campania, 2/11/1943",0.0,Piantoli,Piantoli,5044,1943-11-02,1943-11-02,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Nazista,incendio,15.0,Campania,41.3404067,13.9865589
1150,"Vallecardi, Conca della Campania, 2/11/1943",0.0,Vallecardi,Vallecardi,5044,1943-11-02,1943-11-02,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.3363817,13.9799397
1151,"Selva Pantanella, Conca della Campania, 3/11/1943",0.0,Selva Pantanella,Selva Pantanella,5044,1943-11-03,1943-11-03,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.3337398,13.9906078
1152,"Carpasio, 08.04.1945",,Carpasio,Carpasio,1134,1945-04-08,1945-04-08,3,3.0,,,3.0,,,,,,,,,,Nazifascista,INDEFINITA,7.0,Liguria,43.9620888,7.8685679
1153,"Villa del Monte, Conca della Campania, 4/11/1943",0.0,Villa del Monte,Villa del Monte,5044,1943-11-04,1943-11-04,5,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,cannoneggiamento volontario,15.0,Campania,41.3337398,13.9906078
1154,MOLINI DI TRIORA 01-05.07.1944,0.0,Molini di Triora,Molini di Triora,1156,1944-07-01,1944-07-05,29,26.0,0.0,1.0,7.0,4.0,14.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,Nazista,"fucilazione,incendio,uccisione con armi da fuoco",7.0,Liguria,43.9865443,7.7777142
1155,"San Domenico, Fontegreca, 26/10/1943",,San Domenico,San Domenico,5047,1943-10-26,1943-10-26,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,41.4581988,14.1886101
1156,"Lautoni, Formicola, 11/10/1943",0.0,Lautoni,Lautoni,5048,1943-10-11,1943-10-11,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.2176883,14.2245156
1157,"Cimitero di Molini di Triora, Molini di Triora, 16.01.1945",0.0,Cimitero di Molini di Triora,Cimitero di Molini di Triora,1156,1945-01-16,1945-01-16,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,7.0,Liguria,43.990285,7.774548
1158,"via Cappella, Formicola, 15/10/1943",0.0,Formicola,Via Cappella,5048,1943-10-15,1943-10-15,3,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.2104212,14.2327428
1159,"Ville San Sebastiano, Borgomaro, 29.12.1944",,Ville San Sebastiano,Ville San Sebastiano,1131,1944-12-29,1944-12-29,1,1.0,,,,1.0,,,,,,,,,Nazifascista,"tortura a morte,uccisione con armi da fuoco",7.0,Liguria,43.9691315,7.9269419
1160,"Frazione Conio, Borgomaro, 29.12.1944",,Frazione Conio,Frazione Conio,1131,1944-12-29,1944-12-29,5,5.0,,,1.0,,4.0,,,,,,,,Nazifascista,fucilazione,7.0,Liguria,43.9826969,7.8935914
1161,"Ville San Pietro, Borgomaro, 29.12.1944",,Ville San Pietro,Ville San Pietro,1131,1944-12-29,1944-12-29,1,1.0,,,1.0,,,,,,,,,,Nazifascista,fucilazione,7.0,Liguria,43.9700417,7.9095841
1162,"PRATI PIANI COLLE D OGGIA CARPSIO, 29.12.1944",0.0,Prati Piani – Colle d’Oggia,Prati Piani – Colle d’Oggia,1134,1944-12-29,1944-12-29,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,7.0,Liguria,43.9620888,7.8685679
1163,TORRE PAPAONI PIETRABRUNA 14-16.12.1944,0.0,Torre Paponi,Torre Paponi,1162,1944-12-14,1944-12-16,28,25.0,0.0,1.0,15.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,Nazifascista,"cannoneggiamento volontario,fucilazione,incendio",7.0,Liguria,43.884591,7.9323884
1164,"Gordale e piazza del paese, Castelvittorio, 03-05.12.1944",0.0,Gordale e piazza del paese,Gordale e piazza del paese,1136,1944-12-03,1944-12-05,21,18.0,0.0,0.0,13.0,4.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,Nazifascista,fucilazione,7.0,Liguria,43.9267664,7.6748633
1165,"Cimitero di Dolceacqua, Dolceacqua, 25-26.11.1944",0.0,Cimitero di Dolceacqua,Cimitero di Dolceacqua,1150,1944-11-25,1944-11-26,2,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,7.0,Liguria,43.846393,7.624097
1166,"Montanaro, Francolise, 15-20/10/1943",0.0,Montanaro,Montanaro,5049,1943-10-15,1943-10-20,3,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,15.0,Campania,41.2047065,14.0767286
1167,"Scarasciano, Francolise, 20/10/1943",,Scarasciano,Scarasciano,5049,1943-10-20,1943-10-20,1,1.0,,1.0,,,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,41.1851217,14.0544364
1168,"Madonna dei Pasteni, Francolise, 24/10/1943",,Madonna dei Pasteni,Madonna dei Pasteni,5049,1943-10-24,1943-10-24,1,1.0,,,1.0,,,,,,,,,,Nazista,"pugnalata,uccisione con armi da fuoco",15.0,Campania,41.1851217,14.0544364
1169,"Fontana Calena, Francolise, 25/10/1943",,Fontana Calena,Fontana Calena,5049,1943-10-25,1943-10-25,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,41.1851217,14.0544364
1170,"Località imprecisata, Gallo Matese, 29/10/1943",0.0,Località imprecisata,Gallo Maltese,5051,1943-10-29,1943-10-29,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.4646013,14.2259084
1171,"Poggio e San Giacomo, Sanremo, 24.11.1944",,Poggio e San Giacomo,Poggio e San Giacomo,1176,1944-11-24,1944-11-24,13,13.0,,,10.0,,3.0,,,,,,,,Nazista,fucilazione,7.0,Liguria,43.8159671,7.7760567
1172,"San Romolo, Sanremo, 15-17.11.1944",,San Romolo,San Romolo,1176,1944-11-15,1944-11-17,11,11.0,,,5.0,,6.0,,,,,,,,Nazista,"fucilazione,uccisione con armi da fuoco",7.0,Liguria,43.8574364,7.7288944
1173,FRAZIONE SANT\'ANTONIO VENTIMIGLIA 18.10.1944,0.0,Frazione Sant\'Antonio,Frazione Sant\'Antonio,1186,1944-10-18,1944-10-18,4,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Nazista,fucilazione,7.0,Liguria,43.8182074,7.5570538
1174,"Garzano, Caserta, 28/09/1943",0.0,Garzano,Garzano,5035,1943-09-28,1943-09-28,7,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,15.0,Campania,41.0734835,14.3766453
1175,"Forgioni, Ruviano, 29-30/09/1943",,Forgioni,Forgioni,5086,1943-09-29,1943-09-30,6,6.0,,,6.0,,,,,,,,,,Nazista,fucilazione,15.0,Campania,41.2108786,14.4095721
1176,MONTE FAUDO DOLCEDO 17.08.1944,0.0,Monte Faudo,Monte Faudo,1151,1944-08-17,1944-08-17,13,13.0,0.0,0.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,7.0,Liguria,43.8910985,7.9049209
1177,"Badalucco, 17.08.1944",0.0,Badalucco,Badalucco,1127,1944-08-17,1944-08-17,2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,7.0,Liguria,43.9194609,7.8453976
1178,"Santuario dell’Acquasanta e altrove, Montalto Ligure, 17.08.1944",0.0,Santuario dell’Acquasanta e altrove,Santuario dell’Acquasanta e altrove,1157,1944-08-17,1944-08-17,9,9.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,7.0,Liguria,43.9272679,7.8340757
1179,"Seborga, 09.09.1944",0.0,Seborga,Seborga,1178,1944-09-09,1944-09-09,11,6.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,Nazista,"cannoneggiamento volontario,fucilazione",7.0,Liguria,43.8303712,7.7001237
1180,"Località Carletti, Ventimiglia, 03.12.1944",,Località Carletti,Località Carletti,1186,1944-12-03,1944-12-03,2,,,,,,,2.0,,,1.0,1.0,,,Nazista,fucilazione,7.0,Liguria,43.8098886,7.5592548
1181,"Frazione Latte, Ventimiglia, 11-28.03.1945",,Frazione Latte,Frazione Latte,1186,1945-03-11,1945-03-28,14,14.0,,,13.0,,1.0,,,,,,,,Nazifascista,fucilazione,7.0,Liguria,43.7947109,7.5639956
1182,"Località Ciotti (Mortola), Ventimiglia, 09.01.1945",0.0,Località Ciotti (Mortola),Località Ciotti (Mortola),1186,1945-01-09,1945-01-09,4,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Nazista,fucilazione,7.0,Liguria,43.7913882,7.5398486
1183,"Forte San Paolo, Ventimiglia, 18-21.03.1945",0.0,Forte San Paolo,Forte San Paolo,1186,1945-03-18,1945-03-21,8,8.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,7.0,Liguria,43.7927398,7.5954205
1184,VENTIMIGLIA 15.01.1945,0.0,Ventimiglia,Ventimiglia,1186,1945-01-15,1945-01-15,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Nazista,fucilazione,7.0,Liguria,43.7912366,7.6075864
1185,"Frazione Grimaldi “Albergo Vittoria”, Ventimiglia, 07.12.1944",0.0,Frazione Grimaldi “Albergo Vittoria”,Frazione Grimaldi “Albergo Vittoria”,1186,1944-12-07,1944-12-07,12,6.0,2.0,0.0,2.0,2.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,Nazista,fucilazione,7.0,Liguria,43.783778,7.534468
1186,"LEVEROGNE, ARVIER, 12-13.09.1944",0.0,Leverogne,Leverogne,1052,1944-09-12,1944-09-13,13,13.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,"fucilazione,uccisione con armi da fuoco",2.0,Valle d'Aosta,45.7058662,7.176226
1187,"San Vincenzo, Gricignano di Aversa, 12/9/1943",,San Vincenzo,San Vincenzo,5056,1943-09-12,1943-09-12,4,3.0,,,2.0,,1.0,1.0,,,1.0,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,40.9837722,14.2229051
1188,"Pontecastello, Letino, 26/10/1943",,Pontecastello,Ponecastello,5057,1943-10-26,1943-10-26,4,4.0,,1.0,3.0,,,,,,,,,,Nazista,fucilazione,15.0,Campania,41.4530456,14.2537107
1189,"Campo Sécine, Letino, 26/10/1943",,Campo Sécine,Campo Sécine,5057,1943-10-26,1943-10-26,1,1.0,,,1.0,,,,,,,,,,Nazista,INDEFINITA,15.0,Campania,41.4530456,14.2537107
1190,CONTRADA LICIA LETINO 27/10/1943,0.0,contrada Licia,contrada Licia,5057,1943-10-27,1943-10-27,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,INDEFINITA,15.0,Campania,41.4530456,14.2537107
1192,"Le Thovex, Étroubles, 29-30.09.1944",0.0,Le Thovex,Le Thovex,1073,1944-09-29,1944-09-30,7,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,2.0,Valle d'Aosta,45.8221844,7.2379256
1193,"Spatolare, Liberi, 17/10/1943",0.0,Spatolare,Spatolare,5058,1943-10-17,1943-10-17,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.2278164,14.2915482
1194,"contrada Acquara, Amorosi, 15/10/1943",0.0,contrada Acquara,contrada Acquara,5119,1943-10-15,1943-10-15,4,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,15.0,Campania,41.201859,14.471008
1195,"Località imprecisata, Baselice, 2/10/1943",0.0,Località imprecisata,Baselice,5124,1943-10-02,1943-10-02,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.3920535,14.9732297
1197,"Località imprecisata, Castelvenere, 5/10/1943",0.0,Località imprecisata,Castelvenere,5136,1943-10-05,1943-10-05,3,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.2345331,14.5451327
1198,"Foresta, Castelvenere, 9/10/1943",,Foresta,Foresta,5136,1943-10-09,1943-10-09,3,3.0,,,3.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,41.2456966,14.5532415
1199,"Località imprecisata, Cerreto Sannita, 10/10/1943",,Località imprecisata,Cerreto Sannita,5140,1943-10-10,1943-10-10,1,1.0,,,,1.0,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,41.2848325,14.5605999
1200,"TERRE-NOIRE, LA THUILE, AGOSTO-SETTEMBRE 1944",0.0,Terre-Noire,Terre-Noire,1088,1944-08-01,1944-09-30,28,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,uccisione con armi da fuoco,2.0,Valle d'Aosta,45.7168525,6.9486863
1201,"Charvensod, 28.04.1944",0.0,Charvensod,Charvensod,1066,1944-04-28,1944-04-28,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,2.0,Valle d'Aosta,45.7202969,7.3241627
1202,"San Clemente di Caserta, Caserta, 4/10/1943",,San Clemente di Caserta,San Clemente di Caserta,5035,1943-10-04,1943-10-04,25,15.0,7.0,1.0,3.0,4.0,,10.0,1.0,1.0,5.0,2.0,1.0,,Nazista,cannoneggiamento volontario,15.0,Campania,41.0650793,14.3591885
1203,"stazione ferroviaria, Dugenta, ottobre 1943",0.0,stazione ferroviaria,Dugenta,5144,1943-10-01,1943-10-31,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Nazista,cannoneggiamento volontario,15.0,Campania,41.1313539,14.4527896
1204,"Località imprecisata, Dugenta, 6/10/1943",0.0,Località imprecisata,Dugenta,5144,1943-10-06,1943-10-06,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Nazista,cannoneggiamento volontario,15.0,Campania,41.1313539,14.4527896
1205,"Località imprecisata, Durazzano, 26/9/1943",0.0,Località imprecisata,Durazzano,5145,1943-09-26,1943-09-26,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.0616803,14.448298
1206,"Località imprecisata, Limatola, 6/10/1943",0.0,Località imprecisata,Limatola,5155,1943-10-06,1943-10-06,3,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.1417469,14.3929451
1207,"Località imprecisata, Paolisi, 3/10/1943",0.0,Località imprecisata,Paolisi,5165,1943-10-03,1943-10-03,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.0371352,14.5790447
1208,"contrada Marano, San Bartolomeo in Galdo, 10/10/1943",0.0,contrada Marano,contrada Marano,5174,1943-10-10,1943-10-10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Nazista,incendio,15.0,Campania,41.4116432,15.0142925
1209,"Via Cusani, Solopaca, 7/10/1943",0.0,Via Cusani,Via Cusani,5190,1943-10-07,1943-10-07,2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,cannoneggiamento volontario,15.0,Campania,41.1974307,14.5593088
1210,"COL DU MONT FORNET, VALGRISENCHE, 26.01.1945",0.0,Col du Mont Fornet,Col du Mont Fornet,1115,1945-01-26,1945-01-26,35,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,,2.0,Valle d'Aosta,45.630219,7.0645059
1211,"Odi, Faicchio, 13/10/1943",,Odi,Odi,5146,1943-10-13,1943-10-13,4,4.0,,1.0,3.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,41.2786529,14.4805823
1212,"Località imprecisata, Benevento, 21.9.1943",0.0,Località imprecisata,Benevento,5125,1943-09-21,1943-09-21,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.1297613,14.7826208
1215,"Contrada Piana, Telese Terme, 27/10/1943",,Contrada Piana,Contrada Piana,5191,1943-10-27,1943-10-27,1,,,,,,,1.0,1.0,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,41.1576557,14.5291276
1216,"Villa comunale, Ariano Irpino, 16-24/9/1943",0.0,Villa Comunale,Villa Comunale,5292,1943-09-16,1943-09-24,3,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.154859,15.094834
1217,"Via Michelangelo Cianciulli, Montella, 18-20/9/1943",0.0,Via Michelangelo Cianciulli,Via Michelangelo Cianciulli,5344,1943-09-18,1943-09-20,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"impiccagione,uccisione con armi da fuoco",15.0,Campania,40.8390213,15.0187508
1218,"Località imprecisata, Capriglia Irpina, 30/9/1943",0.0,Località imprecisata,Capriglia Irpina,5305,1943-09-30,1943-09-30,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,INDEFINITA,15.0,Campania,40.9613927,14.7731778
1219,"Località imprecisata, Castelvetere sul Calore, 18/9/1943",0.0,Località imprecisata,Castelvetere sul Calore,5311,1943-09-18,1943-09-18,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,INDEFINITA,15.0,Campania,40.929257,14.9863479
1220,"Località imprecisata, San Mango sul Calore, 22/9/1943",0.0,Località imprecisata,San Mango sul calore,5367,1943-09-22,1943-09-22,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,uccisione con armi da fuoco,15.0,Campania,40.9652332,14.9744869
1221,"Località imprecisata, San Mango sul Calore, 28/9/1943",0.0,Località imprecisata,San Mango sul Calore,5367,1943-09-28,1943-09-28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.9652332,14.9744869
1222,STABILIMENTO ASCARELLI SAN MARTINO VALLE CAUDINO 22/9/1943,0.0,Stabilimento Ascarelli,San Martino Valle Caudina,5368,1943-09-22,1943-09-22,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,41.0261792,14.6628607
1223,"Pratola Serra, 2/10/1943",0.0,Pratola Serra,Pratola Serra,5360,1943-10-02,1943-10-02,10,7.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,Nazista,cannoneggiamento volontario,15.0,Campania,40.9873693,14.8517851
1224,"Ponte di Starza, Summonte, 22/9/1943",,Ponte di Starza,Ponte di Starza,5389,1943-09-22,1943-09-22,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,40.9743931,14.7406168
1225,"Contrada Tavernarsa, Nusco, 10/9/1943",,Contrada Tavernarsa,Contrada Tavernarsa,5351,1943-09-10,1943-09-10,2,2.0,,1.0,,1.0,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,40.9160001,15.0914064
1226,"Serino, 16/9/1943",,Serino,Serino,5383,1943-09-16,1943-09-16,1,1.0,,,,,1.0,,,,,,,,Nazista,,15.0,Campania,40.8586909,14.8623664
1227,"San Biagio , Serino, 17/9/1943",0.0,San Biagio,San Biagio,5383,1943-09-17,1943-09-17,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.8586909,14.8623664
1228,"Buccoli di Conforti , Eboli, 8/9/1943",0.0,Buccoli di Conforti,Buccoli di Conforti,5455,1943-09-08,1943-09-08,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.6179234,15.0564332
1229,"Lancusi, Fisciano, 11.09.1943",0.0,Lancusi,Lancusi,5457,1943-09-11,1943-09-11,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.7631044,14.7819948
1230,"Acerno, 9/9/1943",,Acerno,Acerno,5406,1943-09-09,1943-09-09,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,40.7371658,15.060466
1231,SANT ARCANGELO CAVA DEI TIRRENI 23/9/1943,0.0,Sant’Arcangelo,Sant’Arcangelo,5442,1943-09-23,1943-09-23,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.6962282,14.6939222
1232,"Contrada Ungari, Scafati, 26/9/1943",0.0,Contrada Ungari,Contrada Ungari,5542,1943-09-26,1943-09-29,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.7602114,14.5377595
1233,"Corso Umberto, Scafati, 28/9/1943",0.0,Corso Umberto,Corso Umberto,5542,1943-09-28,1943-09-28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.7931996,14.6019327
1234,TRE PONTI SCAFATI 28.09.1943,0.0,Tre Ponti,Tre Ponti,5542,1943-09-28,1943-09-28,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.7627433,14.5026435
1235,"Vicolo Nappi, Scafati, 29/9/1943",0.0,Vicolo Nappi,Vicolo Nappi,5542,1943-09-29,1943-09-29,5,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Nazista,minamento,15.0,Campania,40.7514183,14.52795
1236,VIA CESARE BATTISTI SCAFATI 28.09.1943,0.0,Via Cesare Battisti,Via Cesare Battisti,5542,1943-09-28,1943-09-28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.7516621,14.525603
1238,"Corso Umberto I, Sarno, 21/9/1943",,Corso Umberto I,Corso Umberto I,5540,1943-09-21,1943-09-21,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,40.7931996,14.6019327
1239,"Altopiano di Prata, Sarno, 27/9/1943",0.0,Altopiano di Prata,Altopiano di Prata,5540,1943-09-27,1943-09-27,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.8101009,14.6215811
1240,"Bagni di Contursi, Contursi Terme, 22/9/1943",,Bagni di Contursi,Bagni di Contursi,5451,1943-09-22,1943-09-22,3,3.0,,,3.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,15.0,Campania,40.6824087,15.2536745
1241,"Le Caterine, Montecorvino Pugliano, 11/9/1943",0.0,Le Caterine,Le Caterine,5477,1943-09-11,1943-09-11,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.6315614,14.9567692
1242,"Roccapiemonte, 24/9/1943",0.0,Roccapiemonte,Roccapiemonte,5513,1943-09-24,1943-09-24,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.7605901,14.6934866
1243,"Ospedale, Roccapiemonte, 25/9/1943",0.0,Ospedale,Ospedale,5513,1943-09-25,1943-09-25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.7605901,14.6934866
1244,"Via Roma, Siano, 23/9/1943",0.0,via Roma,via Roma,5547,1943-09-23,1943-09-23,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.8035572,14.6937465
1245,FRATTE SALERNO 12.09.1943,0.0,Fratte,Fratte,5521,1943-09-12,1943-09-12,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Nazista,uccisione con armi da fuoco,15.0,Campania,40.7029084,14.7776187
